proteins	genes	gene_name	kcat	rxns	notes	stoicho
P0AGG4 + P0A746	b2582 and b1778	trxC + msrB	13.5216641984178	METSOXR2	Heckmann-Dataset S1C	1
P0ADG4	b2533	suhB	67.4405872256222	MI1PP	Heckmann-Dataset S1C	1
P36683	b0118	acnB	37.564156745734	MICITDr	Heckmann-Dataset S1C	1
P36683	b0118	acnB	37.564156745734	MICITDr_REV	Heckmann-Dataset S1C	1
P76193	b1678	ynhG	2.1446363890821	MLDCP1App	Heckmann-Dataset S1C	1
P22525	b0925	ycbB	2.1446363890821	MLDCP1App	Heckmann-Dataset S1C	1
P0AAX8	b0819	ybiS	2.1446363890821	MLDCP1App	Heckmann-Dataset S1C	1
P39176	b1990	erfK	2.1446363890821	MLDCP1App	Heckmann-Dataset S1C	1
P75954	b1113	ycfS	2.1446363890821	MLDCP1App	Heckmann-Dataset S1C	1
P76193	b1678	ynhG	9.43165489858234	MLDCP1Bpp	Heckmann-Dataset S1C	1
P22525	b0925	ycbB	9.43165489858234	MLDCP1Bpp	Heckmann-Dataset S1C	1
P0AAX8	b0819	ybiS	9.43165489858234	MLDCP1Bpp	Heckmann-Dataset S1C	1
P39176	b1990	erfK	9.43165489858234	MLDCP1Bpp	Heckmann-Dataset S1C	1
P75954	b1113	ycfS	9.43165489858234	MLDCP1Bpp	Heckmann-Dataset S1C	1
P76193	b1678	ynhG	9.43165489858234	MLDCP2App	Heckmann-Dataset S1C	1
P22525	b0925	ycbB	9.43165489858234	MLDCP2App	Heckmann-Dataset S1C	1
P0AAX8	b0819	ybiS	9.43165489858234	MLDCP2App	Heckmann-Dataset S1C	1
P75954	b1113	ycfS	9.43165489858234	MLDCP2App	Heckmann-Dataset S1C	1
P39176	b1990	erfK	9.43165489858234	MLDCP2App	Heckmann-Dataset S1C	1
P76193	b1678	ynhG	9.43165489858234	MLDCP2Bpp	Heckmann-Dataset S1C	1
P22525	b0925	ycbB	9.43165489858234	MLDCP2Bpp	Heckmann-Dataset S1C	1
P0AAX8	b0819	ybiS	9.43165489858234	MLDCP2Bpp	Heckmann-Dataset S1C	1
P75954	b1113	ycfS	9.43165489858234	MLDCP2Bpp	Heckmann-Dataset S1C	1
P39176	b1990	erfK	9.43165489858234	MLDCP2Bpp	Heckmann-Dataset S1C	1
P76193	b1678	ynhG	2.79595711420478	MLDCP3App	Heckmann-Dataset S1C	1
P22525	b0925	ycbB	2.79595711420478	MLDCP3App	Heckmann-Dataset S1C	1
P0AAX8	b0819	ybiS	2.79595711420478	MLDCP3App	Heckmann-Dataset S1C	1
P39176	b1990	erfK	2.79595711420478	MLDCP3App	Heckmann-Dataset S1C	1
P75954	b1113	ycfS	2.79595711420478	MLDCP3App	Heckmann-Dataset S1C	1
P0C0T5	b2328	mepA	4.41185684255258	MLDEP1pp	Heckmann-Dataset S1C	1
P0C0T5	b2328	mepA	24.532646993107	MLDEP2pp	Heckmann-Dataset S1C	1
P21517	b0403	malZ	14.9031987512286	MLTG1	Heckmann-Dataset S1C	1
P21517	b0403	malZ	14.9031987512286	MLTG2	Heckmann-Dataset S1C	1
P21517	b0403	malZ	0.445730546112667	MLTG3	Heckmann-Dataset S1C	1
P21517	b0403	malZ	0.445730546112667	MLTG4	Heckmann-Dataset S1C	1
P21517	b0403	malZ	0.445730546112667	MLTG5	Heckmann-Dataset S1C	1
P0AGC3	b4392	slt	6.9761014205088	MLTGY1pp	Heckmann-Dataset S1C	1
P41052	b2701	mltB	6.9761014205088	MLTGY1pp	Heckmann-Dataset S1C	1
P0C066	b2963	mltC	6.9761014205088	MLTGY1pp	Heckmann-Dataset S1C	1
P0AEZ7	b0211	mltD	6.9761014205088	MLTGY1pp	Heckmann-Dataset S1C	1
P0A935	b2813	mltA	6.9761014205088	MLTGY1pp	Heckmann-Dataset S1C	1
P0C960	b1193	emtA	6.9761014205088	MLTGY1pp	Heckmann-Dataset S1C	1
P0AGC5	b2558	mltF	6.9761014205088	MLTGY1pp	Heckmann-Dataset S1C	1
P28306	b1097	mltG	6.9761014205088	MLTGY1pp	Heckmann-Dataset S1C	1
P0AGC3	b4392	slt	6.9761014205088	MLTGY2pp	Heckmann-Dataset S1C	1
P41052	b2701	mltB	6.9761014205088	MLTGY2pp	Heckmann-Dataset S1C	1
P0C066	b2963	mltC	6.9761014205088	MLTGY2pp	Heckmann-Dataset S1C	1
P0AEZ7	b0211	mltD	6.9761014205088	MLTGY2pp	Heckmann-Dataset S1C	1
P0A935	b2813	mltA	6.9761014205088	MLTGY2pp	Heckmann-Dataset S1C	1
P0C960	b1193	emtA	6.9761014205088	MLTGY2pp	Heckmann-Dataset S1C	1
P0AGC5	b2558	mltF	6.9761014205088	MLTGY2pp	Heckmann-Dataset S1C	1
P28306	b1097	mltG	6.9761014205088	MLTGY2pp	Heckmann-Dataset S1C	1
P0AGC3	b4392	slt	6.9761014205088	MLTGY3pp	Heckmann-Dataset S1C	1
P41052	b2701	mltB	6.9761014205088	MLTGY3pp	Heckmann-Dataset S1C	1
P0C066	b2963	mltC	6.9761014205088	MLTGY3pp	Heckmann-Dataset S1C	1
P0AEZ7	b0211	mltD	6.9761014205088	MLTGY3pp	Heckmann-Dataset S1C	1
P0A935	b2813	mltA	6.9761014205088	MLTGY3pp	Heckmann-Dataset S1C	1
P0C960	b1193	emtA	6.9761014205088	MLTGY3pp	Heckmann-Dataset S1C	1
P0AGC5	b2558	mltF	6.9761014205088	MLTGY3pp	Heckmann-Dataset S1C	1
P28306	b1097	mltG	6.9761014205088	MLTGY3pp	Heckmann-Dataset S1C	1
P0AGC3	b4392	slt	6.9761014205088	MLTGY4pp	Heckmann-Dataset S1C	1
P41052	b2701	mltB	6.9761014205088	MLTGY4pp	Heckmann-Dataset S1C	1
P0C066	b2963	mltC	6.9761014205088	MLTGY4pp	Heckmann-Dataset S1C	1
P0AEZ7	b0211	mltD	6.9761014205088	MLTGY4pp	Heckmann-Dataset S1C	1
P0A935	b2813	mltA	6.9761014205088	MLTGY4pp	Heckmann-Dataset S1C	1
P0C960	b1193	emtA	6.9761014205088	MLTGY4pp	Heckmann-Dataset S1C	1
P0AGC5	b2558	mltF	6.9761014205088	MLTGY4pp	Heckmann-Dataset S1C	1
P28306	b1097	mltG	6.9761014205088	MLTGY4pp	Heckmann-Dataset S1C	1
P00490	b3417	malP	8.4280132477343	MLTP1	Heckmann-Dataset S1C	1
P00490	b3417	malP	3.38190933710789	MLTP1_REV	Heckmann-Dataset S1C	1
P00490	b3417	malP	8.4280132477343	MLTP2	Heckmann-Dataset S1C	1
P00490	b3417	malP	3.38190933710789	MLTP2_REV	Heckmann-Dataset S1C	1
P00490	b3417	malP	8.4280132477343	MLTP3	Heckmann-Dataset S1C	1
P00490	b3417	malP	3.38190933710789	MLTP3_REV	Heckmann-Dataset S1C	1
P52045	b2919	scpB	8.50809961482906	MMCD	Heckmann-Dataset S1C	1
P27253	b2917	scpA	7.13686041960961	MMM	Heckmann-Dataset S1C	1
P77247	b1727	hxpB	12.946525398015	MN6PP	Heckmann-Dataset S1C	1
P0A8Y5	b3697	yidA	12.946525398015	MN6PP	Heckmann-Dataset S1C	1
P27848	b3826	yigL	12.946525398015	MN6PP	Heckmann-Dataset S1C	1
P75792	b0822	ybiV	12.946525398015	MN6PP	Heckmann-Dataset S1C	1
P30748 + P0A6B7	b0784 and b2530	moaD + iscS	3.29875591487523	MOADSUx	Heckmann-Dataset S1C	1
Q46810	b2877	mocA	3.35992228435343	MOCDS	Heckmann-Dataset S1C	1
P32173	b3857	mobA	3.29832021636678	MOGDS	Heckmann-Dataset S1C	1
P32173 + P32125	b3857 and b3856	mobA + mobB	3.29832021636678	MOGDS	Heckmann-Dataset S1C	1
P76577 + P0AF16 + P0ABG4	b2519 and b1069 and b0089	pbpC + murJ + ftsW	12.8389409520264	MPTG	Heckmann-Dataset S1C	1
P02919 + P0AF16 + P0ABG4	b0149 and b1069 and b0089	mrcB + murJ + ftsW	12.8389409520264	MPTG	Heckmann-Dataset S1C	1
P02918 + P0AF16 + P0ABG4	b3396 and b1069 and b0089	mrcA + murJ + ftsW	12.8389409520264	MPTG	Heckmann-Dataset S1C	1
P0AF16 + P0ABG4 + P46022	b1069 and b0089 and b3208	murJ + ftsW + mtgA	12.8389409520264	MPTG	Heckmann-Dataset S1C	1
P02918 + P0AF16 + P0ABG4	b3396 and b1069 and b0089	mrcA + murJ + ftsW	0.474918771833212	MPTG2	Heckmann-Dataset S1C	1
P76577 + P0AF16 + P0ABG4	b2519 and b1069 and b0089	pbpC + murJ + ftsW	0.474918771833212	MPTG2	Heckmann-Dataset S1C	1
P02919 + P0AF16 + P0ABG4	b0149 and b1069 and b0089	mrcB + murJ + ftsW	0.474918771833212	MPTG2	Heckmann-Dataset S1C	1
P0AF16 + P0ABG4 + P46022	b1069 and b0089 and b3208	murJ + ftsW + mtgA	0.474918771833212	MPTG2	Heckmann-Dataset S1C	1
P30749 + P30748	b0785 and b0784	moaE + moaD	3.32685814425622	MPTS	Heckmann-Dataset S1C	1
P75894	b1008	rutE	6.02081435837576	MSAR	Heckmann-Dataset S1C	1
P39831	b1539	ydfG	6.02081435837576	MSAR	Heckmann-Dataset S1C	1
P24186	b0529	folD	33.5048559640593	MTHFC_REV	Heckmann-Dataset S1C	1
P24186	b0529	folD	18.8282093195665	MTHFD_REV	Heckmann-Dataset S1C	1
P40874	b1059	solA	5.10262669448315	MTRPOX	Heckmann-Dataset S1C	1
P32664	b3996	nudC	4.93456729372366	NADDP	Heckmann-Dataset S1C	1
P15042	b2411	ligA	4.93456729372366	NADDP	Heckmann-Dataset S1C	1
P0A8G6	b1004	wrbA	6.0730986057998	NADH10	Heckmann-Dataset S1C	1
P00393	b1109	ndh	6.0730986057998	NADH10	Heckmann-Dataset S1C	1
P0AGE6	b3713	chrR	6.0730986057998	NADH10	Heckmann-Dataset S1C	1
P0A754	b0046	kefF	6.0730986057998	NADH10	Heckmann-Dataset S1C	1
P0AFE4 + P0AFE8 + P31979 + P0AFD4 + P33607 + P0AFC3 + P0AFF0 + P0AFC7 + P33602 + P0AFD6 + P33599 + P0AFE0 + P0AFD1	b2279 and b2277 and b2284 and b2282 and b2278 and b2288 and b2276 and b2287 and b2283 and b2281 and b2286 and b2280 and b2285	nuoK + nuoM + nuoF + nuoH + nuoL + nuoA + nuoN + nuoB + nuoG + nuoI + nuoC + nuoJ + nuoE	699.450754301741	NADH16pp	Heckmann-Dataset S1C	1
P0AFE4 + P0AFE8 + P31979 + P0AFD4 + P33607 + P0AFC3 + P0AFF0 + P0AFC7 + P33602 + P0AFD6 + P33599 + P0AFE0 + P0AFD1	b2279 and b2277 and b2284 and b2282 and b2278 and b2288 and b2276 and b2287 and b2283 and b2281 and b2286 and b2280 and b2285	nuoK + nuoM + nuoF + nuoH + nuoL + nuoA + nuoN + nuoB + nuoG + nuoI + nuoC + nuoJ + nuoE	53.9575791765669	NADH17pp	Heckmann-Dataset S1C	1
P0AFE4 + P0AFE8 + P31979 + P0AFD4 + P33607 + P0AFC3 + P0AFF0 + P0AFC7 + P33602 + P0AFD6 + P33599 + P0AFE0 + P0AFD1	b2279 and b2277 and b2284 and b2282 and b2278 and b2288 and b2276 and b2287 and b2283 and b2281 and b2286 and b2280 and b2285	nuoK + nuoM + nuoF + nuoH + nuoL + nuoA + nuoN + nuoB + nuoG + nuoI + nuoC + nuoJ + nuoE	53.9279454930502	NADH18pp	Heckmann-Dataset S1C	1
P0A8G6	b1004	wrbA	6.0730986057998	NADH5	Heckmann-Dataset S1C	1
P00393	b1109	ndh	6.0730986057998	NADH5	Heckmann-Dataset S1C	1
P0AGE6	b3713	chrR	6.0730986057998	NADH5	Heckmann-Dataset S1C	1
P0A754	b0046	kefF	6.0730986057998	NADH5	Heckmann-Dataset S1C	1
P0A8G6	b1004	wrbA	6.0730986057998	NADH9	Heckmann-Dataset S1C	1
P00393	b1109	ndh	6.0730986057998	NADH9	Heckmann-Dataset S1C	1
P0AGE6	b3713	chrR	6.0730986057998	NADH9	Heckmann-Dataset S1C	1
P0A754	b0046	kefF	6.0730986057998	NADH9	Heckmann-Dataset S1C	1
P35340 + P0AE08	b0606 and b0605	ahpF + ahpC	9.97267444166286	NADHPO	Heckmann-Dataset S1C	1
P31806	b4167	nnr	5.51175660716486	NADHXD	Heckmann-Dataset S1C	1
P31806	b4167	nnr	9.29941870599852	NADHXE	Heckmann-Dataset S1C	1
P31806	b4167	nnr	9.29941870599852	NADHXE_REV	Heckmann-Dataset S1C	1
P0AEY5	b3028	mdaB	18.1561006422383	NADPHQR2	Heckmann-Dataset S1C	1
P0AEY5	b3028	mdaB	18.1561006422383	NADPHQR3	Heckmann-Dataset S1C	1
P0AEY5	b3028	mdaB	18.1561006422383	NADPHQR4	Heckmann-Dataset S1C	1
P31806	b4167	nnr	5.54421888697013	NADPHXD	Heckmann-Dataset S1C	1
P31806	b4167	nnr	9.29941870599852	NADPHXE	Heckmann-Dataset S1C	1
P31806	b4167	nnr	9.29941870599852	NADPHXE_REV	Heckmann-Dataset S1C	1
P27306	b3962	sthA	51.9313402919591	NADTRHD	Heckmann-Dataset S1C	1
P18133	b0931	pncB	7.65991161133188	NAMNPP	Heckmann-Dataset S1C	1
P0AEI6	b1134	nudJ	11.379820332083	NDP3	Heckmann-Dataset S1C	1
P37691	b3614	yibQ	11.379820332083	NDP3	Heckmann-Dataset S1C	1
P37691	b3614	yibQ	20.9564430124409	NDP7	Heckmann-Dataset S1C	1
P0A763	b2518	ndk	59.1963000296893	NDPK1	Heckmann-Dataset S1C	1
P69441	b0474	adk	59.1963000296893	NDPK1	Heckmann-Dataset S1C	1
P0A763	b2518	ndk	9.67741894601476	NDPK1_REV	Heckmann-Dataset S1C	1
P69441	b0474	adk	9.67741894601476	NDPK1_REV	Heckmann-Dataset S1C	1
P0A763	b2518	ndk	38.6801727600959	NDPK2	Heckmann-Dataset S1C	1
P69441	b0474	adk	38.6801727600959	NDPK2	Heckmann-Dataset S1C	1
P0A763	b2518	ndk	6.05596664911473	NDPK2_REV	Heckmann-Dataset S1C	1
P69441	b0474	adk	6.05596664911473	NDPK2_REV	Heckmann-Dataset S1C	1
P0A763	b2518	ndk	22.4070633631046	NDPK3	Heckmann-Dataset S1C	1
P69441	b0474	adk	22.4070633631046	NDPK3	Heckmann-Dataset S1C	1
P0A763	b2518	ndk	5.07134589760155	NDPK3_REV	Heckmann-Dataset S1C	1
P69441	b0474	adk	5.07134589760155	NDPK3_REV	Heckmann-Dataset S1C	1
P0A763	b2518	ndk	8.38052765338577	NDPK4	Heckmann-Dataset S1C	1
P69441	b0474	adk	8.38052765338577	NDPK4	Heckmann-Dataset S1C	1
P0A763	b2518	ndk	5.07134589760155	NDPK4_REV	Heckmann-Dataset S1C	1
P69441	b0474	adk	5.07134589760155	NDPK4_REV	Heckmann-Dataset S1C	1
P0A763	b2518	ndk	4.98904680464982	NDPK5	Heckmann-Dataset S1C	1
P69441	b0474	adk	4.98904680464982	NDPK5	Heckmann-Dataset S1C	1
P0A763	b2518	ndk	12.4124409421081	NDPK5_REV	Heckmann-Dataset S1C	1
P69441	b0474	adk	12.4124409421081	NDPK5_REV	Heckmann-Dataset S1C	1
P0A763	b2518	ndk	0.029991639009848	NDPK6	Heckmann-Dataset S1C	1
P69441	b0474	adk	0.029991639009848	NDPK6	Heckmann-Dataset S1C	1
P0A763	b2518	ndk	5.07134589760155	NDPK6_REV	Heckmann-Dataset S1C	1
P69441	b0474	adk	5.07134589760155	NDPK6_REV	Heckmann-Dataset S1C	1
P0A763	b2518	ndk	4.95149832289923	NDPK7	Heckmann-Dataset S1C	1
P69441	b0474	adk	4.95149832289923	NDPK7	Heckmann-Dataset S1C	1
P0A763	b2518	ndk	5.07134589760155	NDPK7_REV	Heckmann-Dataset S1C	1
P69441	b0474	adk	5.07134589760155	NDPK7_REV	Heckmann-Dataset S1C	1
P0A763	b2518	ndk	3.49684293835857	NDPK8	Heckmann-Dataset S1C	1
P69441	b0474	adk	3.49684293835857	NDPK8	Heckmann-Dataset S1C	1
P0A763	b2518	ndk	7.07829146361377	NDPK8_REV	Heckmann-Dataset S1C	1
P69441	b0474	adk	7.07829146361377	NDPK8_REV	Heckmann-Dataset S1C	1
P37596 + Q46877	b2711 and b2710	norW + norV	7.7120057266492	NHFRBO	Heckmann-Dataset S1C	1
P27278	b4390	nadR	8.56879850392903	NMNAT	Heckmann-Dataset S1C	1
P0A752	b0639	nadD	8.56879850392903	NMNAT	Heckmann-Dataset S1C	1
P0A6G3	b2700	pncC	20.2428316763182	NMNDA	Heckmann-Dataset S1C	1
P21369	b1768	pncA	9.78994837774661	NNAM	Heckmann-Dataset S1C	1
P0A752	b0639	nadD	7.60371445073628	NNATr_REV	Heckmann-Dataset S1C	1
P36562	b1991	cobT	11.6285888435292	NNDMBRT	Heckmann-Dataset S1C	1
P0AAL3 + P0ABL5 + P33934 + P33937 + P0ABL3	b2205 and b2202 and b2204 and b2206 and b2203	napG + napC + napH + napA + napB	8.89065272191197	NO3R1bpp	Heckmann-Dataset S1C	1
P33937 + P0ABL3 + P0ABL5	b2206 and b2203 and b2202	napA + napB + napC	10.7984207007903	NO3R2bpp	Heckmann-Dataset S1C	1
P24232	b2552	hmp	5.41256299739385	NODOx	Heckmann-Dataset S1C	1
P24232	b2552	hmp	7.55984792854927	NODOy	Heckmann-Dataset S1C	1
P0A8Y1	b4374	yjjG	8.42233184067756	NTD1	Heckmann-Dataset S1C	1
P76514	b2361	yfdR	8.42233184067756	NTD1	Heckmann-Dataset S1C	1
P0A840	b2744	surE	8.42233184067756	NTD1	Heckmann-Dataset S1C	1
P76491	b2291	yfbR	8.42233184067756	NTD1	Heckmann-Dataset S1C	1
P0A840	b2744	surE	12.0378378856263	NTD10	Heckmann-Dataset S1C	1
P07024	b0480	ushA	15.8060012194203	NTD10pp	Heckmann-Dataset S1C	1
P0AE22	b4055	aphA	15.8060012194203	NTD10pp	Heckmann-Dataset S1C	1
P64636	b3399	yrfG	6.85848692170799	NTD11	Heckmann-Dataset S1C	1
P0A840	b2744	surE	6.85848692170799	NTD11	Heckmann-Dataset S1C	1
P07024	b0480	ushA	15.8060012194203	NTD11pp	Heckmann-Dataset S1C	1
P0AE22	b4055	aphA	15.8060012194203	NTD11pp	Heckmann-Dataset S1C	1
P76514	b2361	yfdR	4.67691144447274	NTD12	Heckmann-Dataset S1C	1
P64636	b3399	yrfG	4.67691144447274	NTD12	Heckmann-Dataset S1C	1
P0A840	b2744	surE	4.67691144447274	NTD12	Heckmann-Dataset S1C	1
P76491	b2291	yfbR	4.67691144447274	NTD12	Heckmann-Dataset S1C	1
P07024	b0480	ushA	15.8060012194203	NTD12pp	Heckmann-Dataset S1C	1
P0AE22	b4055	aphA	15.8060012194203	NTD12pp	Heckmann-Dataset S1C	1
P07024	b0480	ushA	15.8060012194203	NTD1pp	Heckmann-Dataset S1C	1
P0AE22	b4055	aphA	15.8060012194203	NTD1pp	Heckmann-Dataset S1C	1
P0AF24	b0675	nagD	5.28666282406101	NTD2	Heckmann-Dataset S1C	1
P0A8Y1	b4374	yjjG	5.28666282406101	NTD2	Heckmann-Dataset S1C	1
P0A840	b2744	surE	5.28666282406101	NTD2	Heckmann-Dataset S1C	1
P07024	b0480	ushA	17.3024053604118	NTD2pp	Heckmann-Dataset S1C	1
P0AE22	b4055	aphA	17.3024053604118	NTD2pp	Heckmann-Dataset S1C	1
P00634	b0383	phoA	17.3024053604118	NTD2pp	Heckmann-Dataset S1C	1
P76514	b2361	yfdR	10.6917095572778	NTD3	Heckmann-Dataset S1C	1
P0A840	b2744	surE	10.6917095572778	NTD3	Heckmann-Dataset S1C	1
P76491	b2291	yfbR	10.6917095572778	NTD3	Heckmann-Dataset S1C	1
P07024	b0480	ushA	15.8060012194203	NTD3pp	Heckmann-Dataset S1C	1
P0AE22	b4055	aphA	15.8060012194203	NTD3pp	Heckmann-Dataset S1C	1
P0AF24	b0675	nagD	7.3273393941184	NTD4	Heckmann-Dataset S1C	1
P0A840	b2744	surE	7.3273393941184	NTD4	Heckmann-Dataset S1C	1
P07024	b0480	ushA	17.3024053604118	NTD4pp	Heckmann-Dataset S1C	1
P0AE22	b4055	aphA	17.3024053604118	NTD4pp	Heckmann-Dataset S1C	1
P00634	b0383	phoA	17.3024053604118	NTD4pp	Heckmann-Dataset S1C	1
P0A8Y1	b4374	yjjG	8.42233184067756	NTD5	Heckmann-Dataset S1C	1
P76514	b2361	yfdR	8.42233184067756	NTD5	Heckmann-Dataset S1C	1
P0A840	b2744	surE	8.42233184067756	NTD5	Heckmann-Dataset S1C	1
P76491	b2291	yfbR	8.42233184067756	NTD5	Heckmann-Dataset S1C	1
P07024	b0480	ushA	15.8060012194203	NTD5pp	Heckmann-Dataset S1C	1
P0AE22	b4055	aphA	15.8060012194203	NTD5pp	Heckmann-Dataset S1C	1
P76514	b2361	yfdR	6.28235209377117	NTD6	Heckmann-Dataset S1C	1
P0A840	b2744	surE	6.28235209377117	NTD6	Heckmann-Dataset S1C	1
P76491	b2291	yfbR	6.28235209377117	NTD6	Heckmann-Dataset S1C	1
P07024	b0480	ushA	15.8060012194203	NTD6pp	Heckmann-Dataset S1C	1
P0AE22	b4055	aphA	15.8060012194203	NTD6pp	Heckmann-Dataset S1C	1
P64636	b3399	yrfG	17.5269456107024	NTD7	Heckmann-Dataset S1C	1
P0AF24	b0675	nagD	17.5269456107024	NTD7	Heckmann-Dataset S1C	1
P76514	b2361	yfdR	17.5269456107024	NTD7	Heckmann-Dataset S1C	1
P0A840	b2744	surE	17.5269456107024	NTD7	Heckmann-Dataset S1C	1
P07024	b0480	ushA	17.3024053604118	NTD7pp	Heckmann-Dataset S1C	1
P0AE22	b4055	aphA	17.3024053604118	NTD7pp	Heckmann-Dataset S1C	1
P00634	b0383	phoA	17.3024053604118	NTD7pp	Heckmann-Dataset S1C	1
P76514	b2361	yfdR	2.16536211916694	NTD8	Heckmann-Dataset S1C	1
P64636	b3399	yrfG	2.16536211916694	NTD8	Heckmann-Dataset S1C	1
P0A840	b2744	surE	2.16536211916694	NTD8	Heckmann-Dataset S1C	1
P76491	b2291	yfbR	2.16536211916694	NTD8	Heckmann-Dataset S1C	1
P07024	b0480	ushA	15.8060012194203	NTD8pp	Heckmann-Dataset S1C	1
P0AE22	b4055	aphA	15.8060012194203	NTD8pp	Heckmann-Dataset S1C	1
P76514	b2361	yfdR	11.5424674218984	NTD9	Heckmann-Dataset S1C	1
P0AF24	b0675	nagD	11.5424674218984	NTD9	Heckmann-Dataset S1C	1
P64636	b3399	yrfG	11.5424674218984	NTD9	Heckmann-Dataset S1C	1
P0A840	b2744	surE	11.5424674218984	NTD9	Heckmann-Dataset S1C	1
P07024	b0480	ushA	17.3024053604118	NTD9pp	Heckmann-Dataset S1C	1
P0AE22	b4055	aphA	17.3024053604118	NTD9pp	Heckmann-Dataset S1C	1
P00634	b0383	phoA	17.3024053604118	NTD9pp	Heckmann-Dataset S1C	1
P39286	b4161	rsgA	9.23596612648813	NTP1	Heckmann-Dataset S1C	1
P77319	b0650	hscC	9.23596612648813	NTP1	Heckmann-Dataset S1C	1
P39286	b4161	rsgA	15.9448570262625	NTP10	Heckmann-Dataset S1C	1
P39411	b4394	yjjX	15.9448570262625	NTP10	Heckmann-Dataset S1C	1
P39411	b4394	yjjX	9.63086192408184	NTP11	Heckmann-Dataset S1C	1
P39411	b4394	yjjX	10.3226638115809	NTP12	Heckmann-Dataset S1C	1
P14081	b3590	selB	9.66703987066147	NTP3	Heckmann-Dataset S1C	1
P25519	b4173	hflX	9.66703987066147	NTP3	Heckmann-Dataset S1C	1
P39286	b4161	rsgA	9.66703987066147	NTP3	Heckmann-Dataset S1C	1
P0AAN3	b2727	hypB	9.66703987066147	NTP3	Heckmann-Dataset S1C	1
P33030	b2173	yeiR	9.66703987066147	NTP3	Heckmann-Dataset S1C	1
P27254	b2918	argK	9.66703987066147	NTP3	Heckmann-Dataset S1C	1
P24203	b4352	yjiA	9.66703987066147	NTP3	Heckmann-Dataset S1C	1
P07102	b0980	appA	11.7171019105839	NTP3pp	Heckmann-Dataset S1C	1
P39286	b4161	rsgA	11.2622474817792	NTP5	Heckmann-Dataset S1C	1
P08337	b0099	mutT	14.9811492626551	NTPP1	Heckmann-Dataset S1C	1
P0AEY3	b2781	mazG	14.9811492626551	NTPP1	Heckmann-Dataset S1C	1
P52061	b2954	rdgB	13.4963772115735	NTPP10	Heckmann-Dataset S1C	1
P52061	b2954	rdgB	13.4963772115735	NTPP11	Heckmann-Dataset S1C	1
P08337	b0099	mutT	14.9811492626551	NTPP2	Heckmann-Dataset S1C	1
P0AEY3	b2781	mazG	14.9811492626551	NTPP2	Heckmann-Dataset S1C	1
P77788	b1759	nudG	9.32263154247246	NTPP3	Heckmann-Dataset S1C	1
P52006	b2251	nudI	9.32263154247246	NTPP3	Heckmann-Dataset S1C	1
P0AEY3	b2781	mazG	9.32263154247246	NTPP3	Heckmann-Dataset S1C	1
P77788	b1759	nudG	12.1207185944742	NTPP4	Heckmann-Dataset S1C	1
P0AEY3	b2781	mazG	12.1207185944742	NTPP4	Heckmann-Dataset S1C	1
P0AFC0	b1865	nudB	13.3568510646453	NTPP5	Heckmann-Dataset S1C	1
P0AEY3	b2781	mazG	13.3568510646453	NTPP5	Heckmann-Dataset S1C	1
P75838	b0905	ycaO	19.9287512702345	NTPP6	Heckmann-Dataset S1C	1
P0AEY3	b2781	mazG	19.9287512702345	NTPP6	Heckmann-Dataset S1C	1
P25536	b3248	yhdE	7.36065535534709	NTPP7	Heckmann-Dataset S1C	1
P52006	b2251	nudI	7.36065535534709	NTPP7	Heckmann-Dataset S1C	1
P0AEY3	b2781	mazG	7.36065535534709	NTPP7	Heckmann-Dataset S1C	1
P25536	b3248	yhdE	7.52114907689696	NTPP8	Heckmann-Dataset S1C	1
P0AEY3	b2781	mazG	7.52114907689696	NTPP8	Heckmann-Dataset S1C	1
P52061	b2954	rdgB	13.4963772115735	NTPP9	Heckmann-Dataset S1C	1
P15723	b0160	dgt	18.4911010881758	NTPTP1	Heckmann-Dataset S1C	1
P15723	b0160	dgt	18.4911010881758	NTPTP2	Heckmann-Dataset S1C	1
P0A9I8 + P08201	b3366 and b3365	nirD + nirB	31.3414776416144	NTRIR2x	Heckmann-Dataset S1C	1
P27243	b3622	waaL	17.6458325266833	O16A4Lpp	Heckmann-Dataset S1C	1
P76372 + P37748	b2027 and b2035	wzzB + wbbH	10.7326347222725	O16AP1pp	Heckmann-Dataset S1C	1
P76372 + P37748	b2027 and b2035	wzzB + wbbH	6.5852709536791	O16AP2pp	Heckmann-Dataset S1C	1
P76372 + P37748	b2027 and b2035	wzzB + wbbH	6.5852709536791	O16AP3pp	Heckmann-Dataset S1C	1
P37750	b2033	wbbJ	10.0866261151077	O16AT	Heckmann-Dataset S1C	1
P37746	b2037	rfbX	17.9036203644542	O16AUNDtpp	Heckmann-Dataset S1C	1
P37749	b2034	wbbI	6.28813738741624	O16GALFT	Heckmann-Dataset S1C	1
P37751	b2032	wbbK	6.19703519832067	O16GLCT1	Heckmann-Dataset S1C	1
P0A955	b1850	eda	7.60892130006815	OAADC	Heckmann-Dataset S1C	1
P0A9N4 + P42632	b0902 and b3114	pflA + tdcE	4.6710064327499	OBTFL	Heckmann-Dataset S1C	1
P0A9N4 + P09373	b0902 and b0903	pflA + pflB	4.6710064327499	OBTFL	Heckmann-Dataset S1C	1
P0A9N4 + P09373 + P68066	b0902 and b0903 and b2579	pflA + pflB + grcA	4.6710064327499	OBTFL	Heckmann-Dataset S1C	1
P04391	b4254	argI	20.0797810122274	OCBT	Heckmann-Dataset S1C	1
P06960	b0273	argF	20.0797810122274	OCBT	Heckmann-Dataset S1C	1
